 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, rowcost
Gb mixolydian (6b), 2, 6, 6, 3, 4, 5, 6, 5, 4, 8, 1, 4, 5, 6, 6, 3, 4, 5, 6, 5, 4, 8, 1, 4, 7, 8, 7, 7, 1, 2, 6, 6, 7, 4, 8, 12, 5, 9, 9, 6, 0, 6, 5, 4, 4, 8, 5, 9, 3, 5, 4, 12, 10, 12, 2, 4, 6, 9, 9, 9, 4, 5, 350
F# mixolydian (6#), 1, 5, 5, 2, 3, 3, 4, 3, 3, 6, 1, 3, 3, 5, 5, 2, 3, 3, 4, 3, 3, 6, 1, 3, 5, 5, 5, 5, 1, 2, 4, 4, 5, 2, 5, 9, 4, 6, 6, 4, 0, 4, 4, 3, 2, 6, 4, 6, 2, 3, 3, 9, 7, 8, 1, 3, 3, 7, 6, 7, 3, 3, 246
Gb aeolian (6b), 2, 5, 5, 4, 5, 5, 6, 6, 3, 7, 0, 4, 4, 5, 5, 4, 5, 5, 6, 6, 3, 7, 0, 4, 6, 7, 6, 6, 1, 1, 5, 7, 8, 4, 9, 11, 6, 10, 8, 5, 0, 6, 4, 5, 5, 7, 4, 8, 3, 6, 3, 11, 9, 11, 2, 5, 7, 8, 8, 8, 3, 6, 335
F# aeolian (6#), 1, 4, 4, 3, 4, 3, 4, 4, 2, 5, 0, 3, 2, 4, 4, 3, 4, 3, 4, 4, 2, 5, 0, 3, 4, 4, 4, 4, 1, 1, 3, 5, 6, 2, 6, 8, 5, 7, 5, 3, 0, 4, 3, 4, 3, 5, 3, 5, 2, 4, 2, 8, 6, 7, 1, 4, 4, 6, 5, 6, 2, 4, 231
Gb locrian (6b), 2, 6, 6, 3, 5, 3, 6, 5, 5, 6, 1, 2, 3, 6, 6, 3, 5, 3, 6, 5, 5, 6, 1, 2, 5, 6, 8, 8, 1, 2, 7, 6, 8, 2, 9, 10, 5, 7, 7, 4, 1, 7, 6, 4, 4, 6, 6, 7, 3, 3, 2, 13, 11, 10, 2, 4, 7, 7, 9, 9, 4, 5, 326
F# locrian (6#), 1, 5, 5, 2, 4, 2, 4, 3, 4, 5, 1, 2, 2, 5, 5, 2, 4, 2, 4, 3, 4, 5, 1, 2, 4, 4, 6, 6, 1, 2, 5, 4, 6, 1, 6, 8, 4, 5, 5, 3, 1, 5, 5, 3, 2, 5, 5, 5, 2, 2, 2, 10, 8, 7, 1, 3, 4, 6, 6, 7, 3, 3, 242
Cb major (7b), 2, 7, 7, 4, 8, 6, 7, 6, 5, 7, 1, 4, 5, 7, 7, 4, 8, 6, 7, 6, 5, 7, 1, 4, 8, 8, 8, 7, 2, 3, 7, 6, 7, 4, 9, 12, 4, 10, 10, 6, 0, 7, 6, 4, 4, 9, 6, 10, 3, 6, 5, 16, 11, 13, 2, 5, 6, 9, 9, 8, 5, 6, 392
C# major (7#), 2, 4, 5, 3, 3, 2, 4, 4, 1, 4, 0, 4, 4, 4, 5, 3, 3, 2, 4, 4, 1, 4, 0, 4, 5, 6, 4, 5, 0, 0, 3, 6, 6, 2, 7, 8, 4, 7, 4, 4, 0, 3, 3, 5, 5, 4, 2, 5, 2, 4, 1, 8, 6, 7, 1, 6, 5, 5, 4, 6, 4, 4, 235
Ab minor (7b), 0, 4, 5, 1, 3, 4, 2, 2, 4, 7, 2, 4, 3, 4, 5, 1, 3, 4, 2, 2, 4, 7, 2, 4, 6, 5, 5, 3, 1, 2, 4, 5, 4, 3, 7, 9, 5, 8, 8, 6, 0, 2, 3, 4, 1, 6, 4, 6, 1, 3, 5, 8, 7, 8, 1, 4, 4, 8, 2, 6, 2, 2, 247
A# minor (7#), 2, 4, 5, 4, 7, 2, 5, 6, 0, 4, 0, 6, 4, 4, 5, 4, 7, 2, 5, 6, 0, 4, 0, 6, 7, 7, 4, 6, 0, 0, 2, 6, 7, 2, 10, 7, 6, 6, 3, 5, 0, 2, 4, 4, 7, 5, 4, 6, 2, 5, 1, 12, 6, 4, 2, 6, 7, 5, 6, 8, 4, 6, 276
Ab minor mel (7b), 0, 3, 4, 2, 4, 4, 2, 3, 3, 6, 1, 4, 2, 3, 4, 2, 4, 4, 2, 3, 3, 6, 1, 4, 5, 4, 4, 2, 1, 1, 3, 6, 5, 3, 8, 8, 6, 9, 7, 5, 0, 2, 2, 5, 2, 5, 3, 5, 1, 4, 4, 7, 6, 7, 1, 5, 5, 7, 1, 5, 1, 3, 232
A# minor mel (7#), 0, 2, 3, 2, 7, 2, 3, 4, 0, 4, 1, 6, 2, 2, 3, 2, 7, 2, 3, 4, 0, 4, 1, 6, 7, 5, 2, 4, 0, 0, 0, 7, 5, 2, 8, 5, 7, 7, 3, 6, 0, 2, 2, 5, 5, 5, 4, 4, 2, 3, 2, 10, 4, 2, 2, 7, 5, 5, 4, 6, 2, 4, 223
Cb major blues (7b), 2, 7, 7, 5, 10, 7, 7, 7, 6, 7, 1, 4, 5, 7, 7, 5, 10, 7, 7, 7, 6, 7, 1, 4, 8, 8, 10, 8, 2, 4, 9, 7, 9, 4, 12, 12, 5, 11, 10, 7, 1, 8, 7, 5, 6, 9, 7, 10, 3, 8, 6, 17, 12, 13, 2, 6, 8, 9, 9, 8, 6, 7, 436
C# major blues (7#), 2, 4, 4, 3, 4, 4, 5, 5, 2, 6, 0, 5, 5, 4, 4, 3, 4, 4, 5, 5, 2, 6, 0, 5, 7, 8, 5, 6, 0, 0, 4, 7, 8, 4, 8, 10, 5, 9, 7, 5, 0, 5, 3, 5, 6, 6, 3, 7, 3, 5, 2, 10, 8, 10, 2, 6, 7, 7, 9, 7, 4, 5, 304
Ab minor blues (7b), 1, 3, 3, 2, 3, 2, 3, 3, 1, 4, 0, 4, 3, 3, 3, 2, 3, 2, 3, 3, 1, 4, 0, 4, 5, 5, 3, 4, 0, 0, 2, 5, 6, 2, 5, 7, 4, 6, 4, 3, 0, 3, 2, 4, 4, 4, 2, 4, 2, 3, 1, 7, 5, 6, 1, 5, 4, 5, 6, 5, 3, 3, 200
A# minor blues (7#), 2, 6, 6, 3, 4, 5, 6, 5, 4, 8, 1, 4, 5, 6, 6, 3, 4, 5, 6, 5, 4, 8, 1, 4, 7, 8, 7, 7, 1, 2, 6, 6, 7, 4, 8, 12, 5, 9, 9, 6, 0, 6, 5, 4, 4, 8, 5, 9, 3, 5, 4, 12, 10, 12, 2, 4, 6, 9, 9, 9, 4, 5, 350
Cb dorian (7b), 1, 5, 5, 2, 3, 3, 4, 3, 3, 6, 1, 3, 3, 5, 5, 2, 3, 3, 4, 3, 3, 6, 1, 3, 5, 5, 5, 5, 1, 2, 4, 4, 5, 2, 5, 9, 4, 6, 6, 4, 0, 4, 4, 3, 2, 6, 4, 6, 2, 3, 3, 9, 7, 8, 1, 3, 3, 7, 6, 7, 3, 3, 246
C# dorian (7#), 2, 5, 5, 4, 5, 5, 6, 6, 3, 7, 0, 4, 4, 5, 5, 4, 5, 5, 6, 6, 3, 7, 0, 4, 6, 7, 6, 6, 1, 1, 5, 7, 8, 4, 9, 11, 6, 10, 8, 5, 0, 6, 4, 5, 5, 7, 4, 8, 3, 6, 3, 11, 9, 11, 2, 5, 7, 8, 8, 8, 3, 6, 335
Cb phrygian (7b), 1, 4, 4, 3, 4, 3, 4, 4, 2, 5, 0, 3, 2, 4, 4, 3, 4, 3, 4, 4, 2, 5, 0, 3, 4, 4, 4, 4, 1, 1, 3, 5, 6, 2, 6, 8, 5, 7, 5, 3, 0, 4, 3, 4, 3, 5, 3, 5, 2, 4, 2, 8, 6, 7, 1, 4, 4, 6, 5, 6, 2, 4, 231
C# phrygian (7#), 2, 6, 6, 3, 5, 3, 6, 5, 5, 6, 1, 2, 3, 6, 6, 3, 5, 3, 6, 5, 5, 6, 1, 2, 5, 6, 8, 8, 1, 2, 7, 6, 8, 2, 9, 10, 5, 7, 7, 4, 1, 7, 6, 4, 4, 6, 6, 7, 3, 3, 2, 13, 11, 10, 2, 4, 7, 7, 9, 9, 4, 5, 326
Cb lydian (7b), 1, 5, 5, 2, 4, 2, 4, 3, 4, 5, 1, 2, 2, 5, 5, 2, 4, 2, 4, 3, 4, 5, 1, 2, 4, 4, 6, 6, 1, 2, 5, 4, 6, 1, 6, 8, 4, 5, 5, 3, 1, 5, 5, 3, 2, 5, 5, 5, 2, 2, 2, 10, 8, 7, 1, 3, 4, 6, 6, 7, 3, 3, 242
C# lydian (7#), 2, 7, 7, 4, 8, 6, 7, 6, 5, 7, 1, 4, 5, 7, 7, 4, 8, 6, 7, 6, 5, 7, 1, 4, 8, 8, 8, 7, 2, 3, 7, 6, 7, 4, 9, 12, 4, 10, 10, 6, 0, 7, 6, 4, 4, 9, 6, 10, 3, 6, 5, 16, 11, 13, 2, 5, 6, 9, 9, 8, 5, 6, 392
Cb mixolydian (7b), 2, 4, 5, 3, 3, 2, 4, 4, 1, 4, 0, 4, 4, 4, 5, 3, 3, 2, 4, 4, 1, 4, 0, 4, 5, 6, 4, 5, 0, 0, 3, 6, 6, 2, 7, 8, 4, 7, 4, 4, 0, 3, 3, 5, 5, 4, 2, 5, 2, 4, 1, 8, 6, 7, 1, 6, 5, 5, 4, 6, 4, 4, 235
C# mixolydian (7#), 0, 4, 5, 1, 3, 4, 2, 2, 4, 7, 2, 4, 3, 4, 5, 1, 3, 4, 2, 2, 4, 7, 2, 4, 6, 5, 5, 3, 1, 2, 4, 5, 4, 3, 7, 9, 5, 8, 8, 6, 0, 2, 3, 4, 1, 6, 4, 6, 1, 3, 5, 8, 7, 8, 1, 4, 4, 8, 2, 6, 2, 2, 247
Cb aeolian (7b), 2, 4, 5, 4, 7, 2, 5, 6, 0, 4, 0, 6, 4, 4, 5, 4, 7, 2, 5, 6, 0, 4, 0, 6, 7, 7, 4, 6, 0, 0, 2, 6, 7, 2, 10, 7, 6, 6, 3, 5, 0, 2, 4, 4, 7, 5, 4, 6, 2, 5, 1, 12, 6, 4, 2, 6, 7, 5, 6, 8, 4, 6, 276
C# aeolian (7#), 0, 3, 4, 2, 4, 4, 2, 3, 3, 6, 1, 4, 2, 3, 4, 2, 4, 4, 2, 3, 3, 6, 1, 4, 5, 4, 4, 2, 1, 1, 3, 6, 5, 3, 8, 8, 6, 9, 7, 5, 0, 2, 2, 5, 2, 5, 3, 5, 1, 4, 4, 7, 6, 7, 1, 5, 5, 7, 1, 5, 1, 3, 232
Cb locrian (7b), 2, 7, 7, 4, 7, 5, 5, 4, 6, 3, 1, 2, 3, 7, 7, 4, 7, 5, 5, 4, 6, 3, 1, 2, 4, 4, 10, 6, 2, 4, 9, 4, 8, 0, 11, 8, 2, 6, 6, 5, 1, 6, 7, 4, 5, 5, 5, 6, 1, 5, 4, 15, 10, 9, 0, 5, 5, 5, 7, 6, 6, 4, 317
C# locrian (7#), 2, 7, 7, 5, 10, 7, 7, 7, 6, 7, 1, 4, 5, 7, 7, 5, 10, 7, 7, 7, 6, 7, 1, 4, 8, 8, 10, 8, 2, 4, 9, 7, 9, 4, 12, 12, 5, 11, 10, 7, 1, 8, 7, 5, 6, 9, 7, 10, 3, 8, 6, 17, 12, 13, 2, 6, 8, 9, 9, 8, 6, 7, 436
